cam;year;month;day;hour;min;r;g;b;h;s;v;tot;r_pc;g_pc;b_pc;r_ex;g_ex;b_ex;n_rg_d;n_rb_d;n_gb_d;flower
1;16;7;9;13;55;129.699720456802;131.54558838133102;126.626339126117;147.14711469712;11.260166832174802;0;387.87164796425003;-1.1046610289963301;-1.08180191449912;-1.1160919989151001;1.2275134061569;6.765117179741809;-7.99263058589871;-0.011498579640764998;0.005701240624878;0.017075754220615;0
1;16;7;9;16;55;122.633709036743;126.084645978153;132.627459781529;197.592301886792;16.0037209533267;0;381.34581479642503;-1.14934036777943;-1.11495332440118;-1.04359828085896;-13.444687686196598;-3.0918768619662402;16.5365645481629;-0.017247362953545;-0.052593723964184;-0.035585126921283995;0
1;16;7;10;10;55;130.738505461768;131.958668321748;127.860622641509;149.788024826217;9.930286494538231;0;390.557796425025;-1.10103166679105;-1.08362207972334;-1.11605060694539;1.65771996027805;5.318208540218469;-6.9759285004965195;-0.008722504124238;0.007495219142683001;0.016195584637049;0
1;16;7;10;13;55;129.213113704072;130.54635153922501;128.678090863952;160.860029294935;11.1108386295929;0;388.437556107249;-1.11016997556;-1.0918294252899599;-1.1002449301242199;-0.7982149950347571;3.20149851042701;-2.4032835153922503;-0.00922655816054;-0.004952179465616;0.004145117235794;0
1;16;7;10;16;55;125.417123634558;127.76038430983101;128.245416087388;185.06452979146;13.7513853028798;0;381.42292403177805;-1.12421252188395;-1.10017006452049;-1.0809031072928401;-5.17155312810328;1.85822889771599;3.3133242303872903;-0.012028837183327;-0.021557846725481004;-0.009703357871328;0
1;16;7;11;10;55;130.36618123138;131.735482621648;126.391537239325;140.16860774578;9.64264796425025;0;388.493201092353;-1.09648529672355;-1.07986479068071;-1.12391600601387;2.6053426017874903;6.7132467725918605;-9.318589374379341;-0.008329570175886;0.013690413261342;0.022001127546527;0
1;16;7;11;13;55;128.410512909633;131.575300397219;124.28651737835199;143.424894736842;11.113040714995;0;384.272330685204;-1.1016317588676698;-1.0720414498986701;-1.12809367376039;0.959208043694141;10.4535705064548;-11.412778550149;-0.014821389564042001;0.013212797945370001;0.02793668069819;0
1;16;7;11;16;55;124.817090367428;130.371471698113;126.115502979146;160.796226415094;10.7730968222443;0;381.304065044687;-1.1218890476297398;-1.07316489266139;-1.1057857328785201;-6.85279394240318;9.81035004965243;-2.95755610724926;-0.024367204294728;-0.008037958973312;0.016270694443982003;0
1;16;7;12;10;55;128.044102780536;127.72414697120199;127.483234856008;177.80096375372398;8.69257298907647;0;383.25148460774597;-1.09960100972024;-1.09987142164612;-1.09984531739555;0.8808237338629592;-0.079043694141013;-0.801780039721946;0.00010101134330600001;0.00014433569609;1.4001091487582701e-06;0
1;16;7;12;13;55;126.698908639523;129.386604766634;129.318609731877;177.627848560079;10.0520367428004;0;385.404123138034;-1.11776759726014;-1.09262234342695;-1.0898534274261702;-5.30739721946375;2.75569116186693;2.5517060575968196;-0.012579814391551002;-0.013934056906388001;-0.00140386065741;0
1;16;7;12;16;55;126.345464250248;127.329523336644;128.91928748758698;192.01953128103298;13.4241578947368;0;382.594275074479;-1.11893292335337;-1.10771286299102;-1.07810231310927;-3.5578823237338595;-0.605705064548163;4.163587388282029;-0.00562224657882;-0.020339662471596;-0.014844375476738999;0
1;16;7;13;10;55;125.646473684211;128.207561569017;131.985223435948;196.74178202581902;10.4172100297915;0;385.839258689176;-1.12759703788581;-1.1025298963301102;-1.07040800420455;-8.89983763654419;-1.2165739821251202;10.116411618669302;-0.012542488629657;-0.028527268480512003;-0.016037009140478998;0
1;16;7;13;13;55;127.92267825223401;127.03831380337601;127.073948857994;177.12352035749802;8.918319761668322;0;382.03494091360494;-1.09616466527093;-1.1023488664638301;-1.1007727793179298;1.7330938430983098;-0.91999950347567;-0.8130943396226411;0.003011875111963;0.0023481507856410004;-0.000716474777298;0
1;16;7;13;16;55;126.49346524329701;129.459809831182;123.99746276067499;151.972537735849;11.3566623634558;0;379.95073783515403;-1.1052075233399699;-1.07781362500006;-1.11914907859745;-0.47034210526315795;8.42869165839126;-7.9583495531281;-0.013712104786193;0.0069581282061569995;0.020555795948575;0
1;16;7;14;10;55;127.201109731877;129.446860973188;125.138839126117;154.802036246276;10.7025645481629;0;381.78680983118204;-1.1020014351470702;-1.0824391166652299;-1.11634625328441;-0.183480635551142;6.553773088381329;-6.37029245283019;-0.009913294911926001;0.007290160236459;0.017102942362218;0
1;16;7;14;13;55;129.620433962264;129.114928997021;129.344821747766;164.326954816286;9.167811320754721;0;388.080184707051;-1.1005389222085;-1.1036680043240399;-1.09586169005525;0.7811171797418069;-0.735397715988083;-0.045719463753724;0.0015412201695089998;-0.002343967525894;-0.003913924635319001;0
1;16;7;14;16;55;128.585778053625;127.413868917577;126.900240317776;181.20341459781503;9.35350347567031;0;382.89988728897697;-1.09426422048572;-1.10202735612777;-1.10352323485011;2.85744687189672;-0.658280536246276;-2.1991663356504505;0.0038474171750990005;0.004618877269113;0.000738390472827;0
1;16;7;15;10;55;124.762553624628;131.13747815293002;133.620121648461;189.51585451837101;11.647402681231402;0;389.520153426018;-1.14965614100568;-1.08811535063362;-1.06470338447325;-15.232492552135101;3.89228103277061;11.3402115193645;-0.030836494264128;-0.042393857414845006;-0.011662268814583;0
1;16;7;15;13;55;127.68415590863998;129.365498510427;129.313925521351;167.911057596822;9.60018172790467;0;386.363579940417;-1.11196013961099;-1.09593408154787;-1.09217912543461;-3.3111122144985097;1.73291559086395;1.5781966236345601;-0.008028564757421;-0.009876656739566999;-0.00188511181493;0
1;16;7;15;16;55;126.277527308838;128.019267130089;130.137753723932;189.460953326713;9.637016881827211;0;384.43454816286004;-1.1175120690057099;-1.10151532357177;-1.08088399037057;-5.6019662363455796;-0.37674677259185707;5.97871300893744;-0.008015778347284;-0.018286792178075002;-0.010301319229601999;0
1;16;7;16;10;55;127.69412909632601;131.412530287984;130.08865590864;170.700993048659;9.11330883813307;0;389.195315292949;-1.1197027530043302;-1.08517302055078;-1.09486359169614;-6.112928003972191;5.04227557100298;1.07065243296922;-0.017254365497003998;-0.012394608498761998;0.004835373651035;0
1;16;7;16;13;55;127.04862959285;128.32465342601802;131.728007944389;192.631635054618;9.304585898709039;0;387.101290963257;-1.11790672991952;-1.10644131246098;-1.075304572096;-5.95540218470705;-2.12733068520357;8.08273286991063;-0.005740884059718001;-0.021264158234373002;-0.015549753165177;0
1;16;7;16;16;55;128.02809632571999;129.574714001986;125.360022840119;166.97718123138;10.182857000993;0;382.962833167825;-1.0997087401083099;-1.08731377245513;-1.11393182134754;1.1214558093346598;5.76130883813307;-6.88276464746773;-0.006203245472266;0.007085138350691;0.013214300826808998;0
1;16;7;17;10;55;124.33969761668301;131.76822939424;132.220632571996;180.661331678252;11.481245283018902;0;388.32855958292;-1.14898448172857;-1.07950426245309;-1.073582938134;-15.309466732869899;6.97612859980139;8.33333813306852;-0.03469458633271;-0.03759061233218;-0.002951335664428;0
1;16;7;17;13;55;126.24354816286001;127.469423038729;131.50229841112198;191.55579940417098;10.0614806355511;0;385.21526961271104;-1.12057944426074;-1.1082889145577701;-1.07139858585383;-6.48462512413108;-2.8070004965243296;9.29162562065541;-0.00615407597691;-0.024548762054778003;-0.018422778755803;0
1;16;7;17;16;55;127.42519960278099;127.80309731876899;125.402949354518;176.512085402185;10.6259731876862;0;380.63124627606794;-1.1001482998513898;-1.09584774433522;-1.10600763773051;1.6443525322740802;2.77804568023833;-4.422398212512411;-0.0021694030612339995;0.003003173550998;0.005071392285808;0
1;16;7;18;10;55;123.20504965243299;132.441847567031;132.034614200596;177.439011916584;12.660322244289999;0;387.68151142006;-1.1605789316790902;-1.07132048131106;-1.07171968994031;-18.066362462760697;9.64403128103277;8.42233118172791;-0.044699506486348;-0.044381968167214;0.00023576412340799998;0
1;16;7;18;13;55;124.60632522343599;128.596313306852;132.294393743793;187.715866434955;11.2853430983118;0;385.49703227408094;-1.13646626548885;-1.0997887457039;-1.0651846067772799;-11.678056603773598;0.291907646474677;11.386148957298902;-0.018375492520295;-0.035572978621533996;-0.017285975486244002;0
1;16;7;18;16;55;128.859758689176;128.24013306851998;122.93864945382299;164.72378897716;11.9984384309831;0;380.03854121151903;-1.08909909498377;-1.09310403976727;-1.12234880679006;6.540734856007941;4.68185799404171;-11.222592850049699;0.0019967493971620003;0.016602056255636998;0.014498782993951;0
1;16;7;19;10;55;122.020241807349;132.469604766634;132.298656901688;179.24011717974201;13.284164349553098;0;386.78850347567004;-1.16927879635047;-1.06865263135222;-1.0665519509153298;-20.7277780536246;10.620310824230401;10.1074672293942;-0.050332864438326;-0.051275255066025004;-0.0010278838359610001;0
1;16;7;19;13;55;119.74003326713002;131.604216484608;132.655150943396;182.801654915591;16.2895625620655;0;383.999400695134;-1.18455255926598;-1.07159415182999;-1.0522721186277901;-24.7793008937438;10.813248758689198;13.9660521350546;-0.056592933205469;-0.06588245928811;-0.009677579203181;0
1;16;7;19;16;55;120.639680734856;125.991718967229;132.693543694141;195.04097815293;17.5182135054618;0;379.324943396226;-1.16339237212232;-1.11216046782269;-1.03490609321453;-17.4059011916584;-1.34978649453823;18.7556876861966;-0.025660734876572;-0.063821604331258;-0.038493052065858;0
1;16;7;20;10;55;122.304790963257;131.763686693148;134.036510923535;188.32842651439898;13.3408341608739;0;388.10498857993997;-1.16988060216005;-1.07873033525439;-1.0558472181929102;-21.1906156901688;7.1860714995034805;14.0045441906653;-0.045627504276561;-0.056880641239504;-0.011404402977038;0
1;16;7;20;13;55;126.639673286991;130.892762164846;129.654985600794;169.436125124131;12.4797135054618;0;387.187421052632;-1.13057489042547;-1.08576688480764;-1.08702562239884;-7.2684011916583895;5.49086544190665;1.7775357497517401;-0.022449777566438997;-0.021684084734209;0.00060219020061;0
1;16;7;20;16;55;127.219382820258;127.758741807349;127.86812611718;184.66018520357497;11.238968718967199;0;382.84625074478697;-1.10786298687152;-1.10347229090757;-1.09102637834668;-1.18810228401192;0.42997467725918603;0.7581276067527309;-0.002202522402154;-0.008424121600668001;-0.006289035188125001;0
1;16;7;21;10;55;129.701860973188;130.61219612711;130.891738331678;176.437791956306;9.313456802383321;0;391.205795431976;-1.11116605132369;-1.0973276973502402;-1.09161834407503;-2.10021251241311;0.630792949354518;1.46941956305859;-0.0069419718740990006;-0.00975566804282;-0.002849994485363;0
1;16;7;21;13;55;126.497874875869;129.533901191658;128.00082224429;164.880830685204;8.93605064548163;0;384.032598311817;-1.11416407542744;-1.08720875034576;-1.09817123181373;-4.53897368421053;4.5691052631579;-0.030131578947369;-0.013492240686260001;-0.007987407114665;0.005464181872061;0
1;16;7;21;16;55;128.467007447865;127.973708043694;127.71011221449899;178.595434955313;8.63949006951341;0;384.15082770605795;-1.09774482014184;-1.1013387643052899;-1.10040590722256;1.25019463753724;-0.229703574975174;-1.0204910625620698;0.001772861184629;0.001328908882814;-0.00047574546237499996;0
1;16;7;22;10;55;125.587251241311;130.53765938431002;128.060050148957;164.947968222443;9.27247020854022;0;384.18496077457803;-1.12236061418145;-1.0789699700311701;-1.09846424909207;-7.42320705064548;7.428017378351541;-0.004810327706058;-0.021687972228184;-0.011932364125933998;0.009733027092318;0
1;16;7;22;13;55;125.11677110228399;128.915931976167;131.536663356504;192.17312512413102;9.464106752730881;0;385.569366434955;-1.12930654861068;-1.09698253195964;-1.0736539051301301;-10.219053128103301;1.17842949354518;9.04062363455809;-0.01615569994417;-0.027777676590258;-0.011650149054956;0
1;16;7;22;16;55;125.774020357498;127.889487090367;129.100997020854;185.287060575968;9.396277557100301;0;382.764504468719;-1.1167546430034399;-1.09774338271039;-1.08464741050493;-5.4424433962264205;0.9039568023833171;4.5384865938431;-0.009698592077941;-0.016076215515696997;-0.006455502068026;0
1;16;7;23;10;55;124.015878351539;129.546840119166;127.434449354518;159.457775571003;9.825597318768619;0;380.997167825223;-1.1272861959648701;-1.07837290426851;-1.09412474782079;-8.94953277060576;7.643352532274081;1.30618023833168;-0.024615396321406;-0.016589485721475;0.007968084262035999;0
1;16;7;23;13;55;127.74235302879801;128.06043495531299;127.84913555114201;171.08243694141;8.89740019860973;0;383.651923535253;-1.10257286701004;-1.09889260609364;-1.09784240925383;-0.4248644488579939;0.529381330685204;-0.10451688182721;-0.001899560025175;-0.002295311546849;-0.00043431215361400006;0
1;16;7;23;16;55;129.250857994042;128.777854021847;124.859999503476;152.674913604767;9.532756206554119;0;382.888711519364;-1.08905021152131;-1.0923552976609698;-1.1194324828071598;4.86386246276068;3.4448505461767596;-8.30871300893744;0.0016321205484;0.015150173140052;0.013457545809371;0
1;16;7;24;10;55;127.71106901688199;129.046765143992;128.65272591857;171.673495034757;8.59770009930487;0;385.410560079444;-1.1065089259755;-1.09600952576052;-1.0968476047373101;-2.2773530287984105;1.72973535253227;0.547617676266137;-0.005281369363459001;-0.0048201033072;0.00043285247607899996;0
1;16;7;24;13;55;127.387087388282;129.650326216485;129.359540714995;173.053914597815;8.84115342601788;0;386.39695431976196;-1.11280346946371;-1.09354161207782;-1.09303513567064;-4.23569215491559;2.5540243296921497;1.6816678252234398;-0.009631796995713001;-0.009871583741788;-0.000266493308817;0
1;16;7;24;16;55;127.82831578947399;128.079161866932;128.438071499503;182.777041708044;8.886778053624631;0;384.34554915590894;-1.10332047022985;-1.1012336635155802;-1.09485303430059;-0.8606017874875871;-0.10806355511420099;0.9686653426017879;-0.001058195506684;-0.004225852494657;-0.0031858792676490006;0
1;16;7;25;10;55;127.919272591857;131.580368421053;131.026347070506;171.3877040715;9.332279046673289;0;390.525988083416;-1.12329142403922;-1.08742178470279;-1.08943777650071;-6.76817030784508;4.21511717974181;2.55305312810328;-0.017964856892215;-0.016910015032257;0.001018652557317;0
1;16;7;25;11;59;124.970794935452;133.011123634558;127.147841112214;148.448963753724;11.1838535253227;0;385.12975968222395;-1.13356166878158;-1.06013738584786;-1.10793328711542;-10.2173748758689;13.9036112214499;-3.68623634558093;-0.03669224398357299;-0.012813774721840001;0.023857490785972;0
1;16;7;25;13;31;128.754319265144;131.216253227408;128.980770109235;166.537924031778;9.8011137040715;0;388.951342601787;-1.1111982840845702;-1.08768486230036;-1.1016224727561001;-2.6883848063555096;4.69741708043694;-2.00903227408143;-0.011786091464589999;-0.0047885380250760005;0.006940145143168001;0
1;16;7;25;16;31;129.468401191658;129.72647169811302;122.234573982125;139.313138033764;11.0247830188679;0;381.42944687189697;-1.0862798309591302;-1.08293041156087;-1.13461652355041;6.97575670307845;7.7499682224429;-14.7257249255214;-0.001676670667781;0.024058481062834997;0.025624153440400005;0
1;16;7;26;10;55;129.72218073485598;130.018416583913;127.97776663356501;154.340821747766;7.991314796425019;0;387.71836395233396;-1.0977503654510101;-1.0929856042803299;-1.10821053741379;1.44817825223436;2.33688579940417;-3.78506405163853;-0.002398269003274;0.0052165656760680005;0.007598120964074;0
1;16;7;26;13;55;129.638696623635;130.522880834161;128.667374875869;169.821820754717;9.36199851042701;0;388.828952333664;-1.1030507655609099;-1.09400472559444;-1.1032905646050502;0.08713753723932499;2.73969016881827;-2.8268277060576006;-0.0045281365764820005;0.00010403112186399999;0.004588914065029999;0
1;16;7;26;16;55;126.91828848063601;128.040843098312;127.05285650446899;181.363443892751;11.789694637537199;0;382.011988083416;-1.1089812365238798;-1.09939987574214;-1.0947738109751899;-1.2571226415094299;2.1105412115193602;-0.8534185700099299;-0.004800597605064;-0.0071179647745459994;-0.002412740540275;0
1;16;7;27;10;55;126.535860973188;129.063542204568;129.249882820258;176.884660377359;8.45823138033764;0;384.849285998014;-1.11596620149157;-1.09304577414914;-1.09013299387387;-5.24170307845084;2.3413406156901697;2.9003624627606803;-0.011466055023708002;-0.012905290642200001;-0.0014601436912610002;0
1;16;7;27;13;55;132.341796921549;131.39692403177798;126.81012512413099;145.81640069513398;9.852045183714;0;390.54884607745794;-1.08717034374741;-1.09033593701499;-1.12383387316411;6.476544687189669;3.64192601787488;-10.118470705064501;0.001557446675018;0.018255149573969;0.016649381886265;0
1;16;7;27;16;55;126.827898709037;127.521432472691;129.750656405164;190.125573485601;10.2715322740814;0;384.09998758689204;-1.11239645349062;-1.1058327658270302;-1.08242794243265;-3.61629145978153;-1.53569016881827;5.1519816285998;-0.0033019684292659997;-0.014959414721303002;-0.011691320491253;0
1;16;7;28;10;55;128.33259086395202;130.234875372393;127.34175173783501;155.966740317776;8.543494538232371;0;385.909217974181;-1.1035341077745;-1.08636796389742;-1.10926107151675;-0.9114453823237341;4.795408142999009;-3.88396276067527;-0.008586392102798;0.002854013136816;0.011421579909328001;0
1;16;7;28;13;55;127.53638629592899;130.46740963257201;125.702978152929;144.953521350546;8.98000446871897;0;383.70677408142996;-1.1039323107027499;-1.078281570517;-1.11738733856614;-1.09761519364449;7.695454816286;-6.5978396226415095;-0.012843027282128001;0.006716450913414;0.019519315067383;0
1;16;7;28;16;55;127.258008440914;127.956835153923;127.351931479643;173.54560377358501;9.648600794438929;0;382.566775074479;-1.10400784667403;-1.0966513747589102;-1.09939750726017;-0.7927497517378349;1.30373038728898;-0.510980635551142;-0.0037031794393950004;-0.002304952383003;0.001367113766235;0
1;16;7;29;10;55;129.204397715988;128.861153922542;127.49619265144;164.606150446872;8.520328202581931;0;385.56174428997;-1.09484245792366;-1.0978170684170798;-1.10662310893422;2.05144885799404;1.02171747765641;-3.07316633565045;0.001471924075191;0.005903748652445;0.004409536722502;0
1;16;7;29;13;55;127.715325223436;130.286512413108;127.394573982125;152.664753723932;8.42443892750745;0;385.396411618669;-1.10765753206051;-1.08525720745999;-1.10636738962878;-2.25043594836147;5.46312562065541;-3.21268967229394;-0.011200950813893001;-0.0006499474512080001;0.0105188550046;0
1;16;7;29;16;55;126.945190168818;128.659583416087;127.313726911619;174.50587487586898;9.100300397219462;0;382.91850049652396;-1.10673107964843;-1.09333285506264;-1.0997141662099;-2.08292999006951;3.0602497517378398;-0.9773197616683221;-0.006704299726991999;-0.003498327429989;0.0031661871421270003;0
1;16;7;30;10;55;130.851979145978;131.79982571996;128.74575074478702;150.54479493545202;8.15919215491559;0;391.397555610725;-1.09910978728523;-1.08836664831397;-1.11166287355924;1.15838182720953;4.00192154915591;-5.160303376365441;-0.0053857929667189995;0.006261309646896001;0.011633569536203002;0
1;16;7;30;13;55;125.991291459782;128.691242303873;129.945093843098;181.843609731877;9.428779543197619;0;384.627627606753;-1.12035231532298;-1.09640116309429;-1.08301965051901;-6.6537532274081395;1.4460993048659398;5.20765392254221;-0.011982402201388001;-0.018636994991791;-0.006686448523645001;0
1;16;7;30;16;55;126.61965739821301;126.39492055610701;129.717887785501;199.273812810328;12.2732874875869;0;382.732465739821;-1.11356903174803;-1.1159467509961598;-1.07391411302804;-2.87349354518371;-3.5477040714995;6.421197616683219;0.001191977114522;-0.019786372132374;-0.021022866449098995;0
1;16;7;31;10;55;130.70177408143;130.91346375372402;128.884440913605;154.782295431976;8.059638033763651;0;390.499678748759;-1.09828476774091;-1.09292470157376;-1.10798385513557;1.60564349553128;2.24071251241311;-3.84635600794439;-0.002697894733713;0.004838913290972;0.007519414939262;0
1;16;7;31;13;55;128.215590863952;131.150881330685;127.311960278054;146.862587884806;8.82004369414101;0;386.678432472691;-1.1072496310206699;-1.0812312718682;-1.11113063801443;-2.0316598808341597;6.77421151936445;-4.74255163853029;-0.013010841929223;0.00192828035583;0.014903071077517;0
1;16;7;31;16;55;128.360798411122;128.028209533267;124.784921052632;176.548850546177;11.497840615690201;0;381.17392899702105;-1.0949976754202801;-1.0978488954503;-1.11094125381361;3.90846623634558;2.91069960278054;-6.81916583912612;0.001413596099675;0.007896606568107;0.00639285684504;0
1;16;8;1;10;55;132.994437437934;132.42668123138;125.731680238332;117.008883813307;9.7291722939424;0;391.152798907646;-1.08297016846766;-1.08181742790376;-1.13595848097763;7.8305134061569;6.12724478649454;-13.9577581926514;-0.000609689669824;0.026432112694898;0.027055062964336;0
1;16;8;1;13;55;124.802368917577;128.090224428997;133.053924528302;191.59774726911598;9.91378053624628;0;385.946517874876;-1.13337216050661;-1.1045777735006699;-1.06231877179028;-11.539411122145;-1.67584458788481;13.2152557100298;-0.014404651985583;-0.035456544947344;-0.021096219581874;0
1;16;8;1;16;55;127.051742303873;127.88576415094299;127.335039225422;180.24734061569;9.36828202581927;0;382.272545680238;-1.10498133414003;-1.09889004572209;-1.0965518188418002;-1.1173187686196597;1.38474677259186;-0.267428003972195;-0.003057428369049;-0.004204631451184;-0.001194928108175;0
1;16;8;2;10;55;127.94105710029801;131.382502482622;123.84935352532301;126.49658490566001;9.24597715988083;0;383.172913108242;-1.09917045072547;-1.06993499916672;-1.1307461231723899;0.6502581926514399;10.9745943396226;-11.624852532274101;-0.014618084888491001;0.015761918811639998;0.030347137383297997;0
1;16;8;2;13;55;125.027718967229;131.120560575968;124.376514399206;141.95540466732902;10.222478649453802;0;380.52479394240305;-1.11669595444373;-1.06432998091736;-1.11947555983497;-5.441637040714999;12.8368877855015;-7.39525074478649;-0.026198917075416;0.0014281570763359998;0.027564690675244998;0
1;16;8;2;16;55;127.88755759682199;127.727520854022;129.52197368421102;179.443398709037;9.309865938430981;0;385.137052135055;-1.10529799374887;-1.10602711710597;-1.08858595105533;-1.4743793445878797;-1.9544895729890799;3.4288689175769598;0.000323233589456;-0.008330739194589001;-0.008667834046229;0
1;16;8;3;10;55;127.325397219464;129.099119165839;129.563468718967;169.908414597815;7.732608242303869;0;385.98798510427;-1.1119444414847601;-1.09598070100647;-1.09079523204411;-4.01179344587885;1.30937239324727;2.70242105263158;-0.007986574843349;-0.010556502136833;-0.0025885339862309997;0
1;16;8;3;13;55;129.91181380337602;131.788002482622;126.139977656405;149.447212015889;10.884483614697098;0;387.83979394240305;-1.10062168722901;-1.07985357933629;-1.12163393255977;1.8956474677259199;7.524213505461769;-9.41986097318769;-0.010421440035376999;0.010474725740329;0.020806691222883;0
1;16;8;3;16;55;125.319823237339;126.22100595829201;131.568242303873;203.27166285998;13.5184990069513;0;383.10907149950305;-1.12558514205514;-1.11785947303145;-1.06107119453242;-7.14960178748759;-4.44605362462761;11.5956554121152;-0.0038627574467920006;-0.032166134386999;-0.028397592620026;0
1;16;8;4;10;55;124.557631578947;129.10539523336598;128.753036246276;175.788489572989;9.673308838133071;0;382.41606305859;-1.1257413145236;-1.08684599349204;-1.0872639355801998;-8.743168321747769;4.90012264150943;3.84304568023833;-0.019505132000924;-0.01921323701401;0.000258840441635;0
1;16;8;4;13;55;125.065926017875;129.793928997021;126.887145481629;152.360580933466;9.24652284011917;0;381.747000496524;-1.1198032008301102;-1.07794531697184;-1.10129965830626;-6.5492224428997;7.634786494538231;-1.08556405163853;-0.021161760202672002;-0.009212322578049999;0.011863239695307;0
1;16;8;4;16;55;124.473323237339;129.24866285998002;126.068010923535;153.039515888779;10.624457298907599;0;379.78999702085406;-1.11949185077605;-1.0769023976688499;-1.10309686537302;-6.3700273088381305;7.9559915590864;-1.5859642502482598;-0.021719637893258;-0.008121816318056;0.013466099755567;0
1;16;8;5;10;55;128.520263157895;130.301796921549;129.628566037736;138.673195134062;7.63177557100298;0;388.4506261171799;-1.10829301577618;-1.09356938754447;-1.0971867778533;-2.88983664349553;2.45476464746773;0.435071996027805;-0.0073669363721389994;-0.005540423763955999;0.0018089249804010001;0
1;16;8;5;13;55;131.263470705065;131.505838629593;126.51999354518401;148.650971698113;9.91792999006951;0;389.289302879841;-1.09141419292615;-1.08667102964134;-1.12317236149159;4.501109235352531;5.22821300893744;-9.729322244289971;-0.002387929878706;0.015845056997299;0.018186893683474;0
1;16;8;5;16;55;126.492841608739;125.165562065541;131.860730387289;209.656296921549;13.2745099304866;0;383.519134061569;-1.11755344074062;-1.12789295585941;-1.0590148125710401;-4.04060923535253;-8.022447864945379;12.063057100297899;0.005179655868915;-0.029198199238656;-0.034409494005104;0
1;16;8;6;10;55;130.436329195631;131.59968669314802;128.20154468719;148.94341509433997;8.88446673286991;0;390.237560575968;-1.09996695706628;-1.08664359126758;-1.11309819220134;1.07142701092354;4.5614995034756705;-5.63292651439921;-0.006683635911487;0.006569945017149;0.013239696684268;0
1;16;8;6;13;55;126.121857994042;128.80125769612698;129.948965739821;173.718346077458;9.604492552135051;0;384.87208142999003;-1.1198253668783;-1.09699605896595;-1.08330299460686;-6.50650744786495;1.5316916583912599;4.97481578947368;-0.011417861050876998;-0.018239546146902;-0.006849873470937;0
1;16;8;6;16;55;127.054857994042;125.92151688182699;131.066615690169;207.332994041708;12.318471698113198;0;384.042990566038;-1.1130318673880801;-1.12258512378944;-1.06783466716982;-2.87841658391261;-6.27843992055611;9.15685650446872;0.004771456662024999;-0.022525699529645;-0.027340459938985998;0
1;16;8;7;10;55;133.907942899702;132.682073485601;124.072030784508;104.635652929494;10.746274577954301;0;390.66204716981105;-1.07216367332092;-1.07876160370649;-1.1508739932955099;11.061781529294901;7.38417328699106;-18.445954816285997;0.0032687836949419997;0.039240853305954004;0.03600987934179;0
1;16;8;7;13;55;131.444824726912;130.576973684211;126.080783018868;141.77492204568;11.1538247269116;0;388.10258142999;-1.0902443489793399;-1.09170613999375;-1.1210646087304699;6.23189275074479;3.62833962264151;-9.860232373386301;0.000697918599389;0.015371491568554;0.014602844251254;0
1;16;8;7;16;55;124.82838778550199;125.67642502482599;133.534380834161;205.61178897716;15.006879344587901;0;384.039193644489;-1.1353879561839;-1.1253255976001397;-1.046223067736;-9.554030287984109;-7.00991857000993;16.563948857994;-0.005030965829189;-0.044325453787792;-0.03944183028162;0
1;16;8;8;10;55;127.559547666336;128.558158887786;130.435237835154;184.727201588878;8.31680486593843;0;386.55294438927496;-1.1111751333730602;-1.10252773247976;-1.0853391346972698;-3.87430139026812;-0.87846772591857;4.75276911618669;-0.004334246090643;-0.012898949031728998;-0.008582797356737;0
1;16;8;8;13;55;130.436505958292;130.923279543198;128.079979642502;161.263373386296;9.3984180734856;0;389.439765143992;-1.09843465276698;-1.09223818383764;-1.1099937564868898;1.86975273088381;3.33007348560079;-5.1998262164846105;-0.0031168611497840006;0.005735595281704001;0.008807449568488;0
1;16;8;8;16;55;125.068322740814;128.387593843098;127.718647467726;182.245154915591;10.158696127110199;0;381.17456405163904;-1.11947901410253;-1.09166709089402;-1.08989275894906;-5.9695958291956295;3.9882174776564105;1.98137835153923;-0.013911038415035;-0.014784552725395002;-0.000951783856005;0
1;16;8;9;10;55;126.54327060576;128.861984111221;128.656991062562;172.797502979146;8.74381231380338;0;384.062245779543;-1.1134429254891203;-1.0930580761800601;-1.0928314392704301;-4.432433962264151;2.5237065541211496;1.908727408143;-0.010213726187426001;-0.010273090659693;-8.89571686082176e-05;0
1;16;8;9;13;55;129.896398709037;130.669747269116;127.96117428004;161.871195134062;10.4848341608739;0;388.52732025819296;-1.10258383263785;-1.09238408482673;-1.1066564840650301;1.16187586891758;3.48192154915591;-4.643797418073491;-0.005121846843021;0.002007768593853;0.0070621771961789995;0
1;16;8;9;16;55;127.558750744786;128.71478897716003;122.97209285004999;142.153078947368;9.393360476663359;0;379.245632571996;-1.09267285560035;-1.08318851315727;-1.12537469774899;3.43061966236346;6.89873435948362;-10.329354021847099;-0.004751337231409999;0.016316667508343;0.020987446808005003;0
1;16;8;10;10;55;126.091911122145;129.895271598808;132.148163356504;188.599179245283;9.2980233366435;0;388.13534607745794;-1.1284048283560502;-1.09549918364131;-1.07582071566935;-9.859612711022839;1.55046871896723;8.30914399205561;-0.016442131125125;-0.026236402049161;-0.009825148762022;0
1;16;8;10;13;55;127.652170307845;127.357475670308;130.15172591857;187.74053426017898;8.26979493545184;0;385.16137189672304;-1.10655703788258;-1.1090727785941399;-1.08345645940078;-2.20486097318769;-3.0889448857993997;5.29380585898709;0.001247612616046;-0.01153976988168;-0.012790560761185;0
